id,name,year,rating,certificate,duration,genre,votes,gross_income,directors_id,directors_name,stars_id,stars_name,description
tt10483386,Mumbai Saga,(2021),6.0,Not Certified,135 min,"Action, Crime","9,535","187,920",nm0348495,Sanjay Gupta,"nm1303433,nm1431656,nm0542498,nm0792911","John Abraham,Emraan Hashmi,Mahesh Manjrekar,Suniel Shetty",The plot of the movie is set in the era of the 80s and 90s which were marked as a transformed period of Mumbai.
tt2175535,Adam Chaplin,(2011),5.4,Not Rated,84 min,"Action, Crime, Horror","1,955","187,920","nm4847060,nm4898626","Emanuele De Santi,Giulio De Santi","nm4847060,nm2286594,nm6174253,nm4848302","Emanuele De Santi,Valeria Sannino,Chiara Marfella,Christian Riva","His life was torn apart when his wife was murdered by Mafia boss Denny. Filled with vengeance, Adam summoned a demon that endowed him with god-like strength so that he might survive his journey through Heaven's Valley."
tt3169770,Retribution,(2015),6.6,Not Rated,102 min,"Action, Crime, Drama","10,185","187,920",nm1860649,Dani de la Torre,"nm0869088,nm0349522,nm0617799,nm0147308","Luis Tosar,Javier Gutiérrez,Elvira Mínguez,Fernando Cayo","Breakfast, kiss to his wife, take the children to the school, a bomb under the car, one neverending day ahead."
tt1047931,Il capo dei capi,(2007– ),8.5,Not Certified,100 min,"Biography, Crime, Drama","3,552","187,920",Anonymous,nm0000000,"nm0320552,nm0513394,nm0494005,nm0146814","Claudio Gioè,Daniele Liotti,Salvatore Lazzaro,Simona Cavallari","Based on the life of Salvatore Riina ('Totò u Curtu'), a mafioso boss from Corleone, Sicily."
tt8688550,RoboCop Returns,(2100 - ),11.0,Not Certified,0 min,"Action, Adventure, Crime",0,0,/nm0287082/,Abe Forsythe,Anonymous,nm0000000,RoboCop returns to fight crime in Detroit.
tt0120515,Wildside,(1997–1999),8.3,Not Certified,50 min,"Crime, Drama, Mystery",350,0,Anonymous,nm0000000,"nm0553150,nm0086697,nm0519371,nm0669853","Tony Martin,Rachael Blake,Victoria Longley,Aaron Pedersen","Follow the men and women who work in a downtown police station and a renegade crisis centre in the tough red light district of Sydney, as they deal with the endless array of problems, crimes and triumphs that tumble onto the streets."
tt13274576,Bloody Oranges,(2021),6.3,Unrated,102 min,"Comedy, Crime, Drama",531,0,nm2627662,Jean-Christophe Meurisse,"nm1625796,nm1043011,nm8664147,nm0757419","Alexandre Steiger,Christophe Paou,Lilith Grasmug,Olivier Saladin",A retired couple deeply in debt try to win a rock dance competition. A minister is suspected of tax fraud. A teenager makes the acquaintance of a pervert.
tt0020269,Piccadilly,(1929),7.1,Passed,92 min,"Crime, Drama","1,634",0,nm0243295,Ewald André Dupont,"nm0336660,nm0938923,nm0858977,nm0728509","Gilda Gray,Anna May Wong,Jameson Thomas,Cyril Ritchard","A young Chinese woman, working in the kitchen at a London dance club, is given the chance to become the club's main act which soon leads to a plot of betrayal, forbidden love and murder."
tt0280289,The Peppercorns,(1999– ),6.2,Not Certified,28 min,"Crime, Family",291,0,Anonymous,nm0000000,"nm1021231,nm1021460,nm3682557,nm1022908","Aglaja Brix,Vijessna Ferkic,Aurelia Stern,Julian Paeth",Several children investigate cases in their city together.
tt8014232,Jonestown: Terror in the Jungle,(2018),8.0,Not Certified,168 min,"Documentary, Biography, Crime","1,313",0,Anonymous,nm0000000,"nm2762524,nm9444645,nm2752187,nm10195146","Vernon Gosney,Leslie Wagner-Wilson,Tim Carter,Jim Jones Jr.",Docuseries looking back on the Jonestown Massacre on the 40th anniversary.
tt1013860,Dylan Dog: Dead of Night,(2010),5.1,PG-13,107 min,"Action, Comedy, Crime",15161,"1,183,354",nm1083489,Kevin Munroe,"nm0746125,nm1715194,nm0403134,nm0004875","Brandon Routh,Anita Briem,Sam Huntington,Taye Diggs","The adventures of supernatural private investigator, Dylan Dog, who seeks out the monsters of the Louisiana bayou in his signature red shirt, black jacket, and blue jeans."
tt0099581,Flashback,(1990),6.2,R,108 min,"Action, Adventure, Comedy",5444,"6,488,144",nm0002171,Franco Amurri,"nm0000454,nm0000662,nm0001406,nm0233209","Dennis Hopper,Kiefer Sutherland,Carol Kane,Paul Dooley",At last the Feds have caught him! Infamous 60's radical Huey Walker is heading for jail. So how come it's Huey's yuptight FBI escort who ends up behind bars?
tt5740852,All Creatures Here Below,(2018),5.6,Not Rated,91 min,"Crime, Drama, Romance",939,"6,488,144",nm3317950,Collin Schiffli,"nm2810287,nm2394794,nm0462712,nm0607185","David Dastmalchian,Karen Gillan,David Koechner,Jennifer Morrison",A desperate young couple on the run seek refuge in Kansas City.
tt0036260,Phantom Lady,(1944),7.2,Passed,87 min,"Crime, Drama, Film-Noir","4,987","6,488,144",nm0802563,Robert Siodmak,"nm0867144,nm0707048,nm0193232,nm0592058","Franchot Tone,Ella Raines,Alan Curtis,Aurora Miranda",A devoted secretary risks her life to try to find the elusive woman who may prove her boss didn't murder his selfish wife.
tt5752606,Maze,(2017),5.9,Not Rated,92 min,"Crime, Drama, History",3296,"19,081",nm0121871,Stephen Burke,"nm2534167,nm0911395,nm0564901,nm0909626","Tom Vaughan-Lawlor,Barry Ward,Martin McCann,Eileen Walsh","Inspired by the true events of the infamous 1983 prison breakout of 38 IRA prisoners from HMP, which was to become the biggest prison escape in Europe since World War II."
tt3830162,A War,(2015),7.0,R,115 min,"Crime, Drama, Thriller",10620,"122,902",nm2105585,Tobias Lindholm,"nm1561982,nm0637259,nm0540038,nm0612675","Pilou Asbæk,Tuva Novotny,Søren Malling,Charlotte Munck",During contact with the Taliban in Afghanistan a Danish commander makes a decision which saves many of his men's lives but inadvertently takes the lives of some Afghani civilians. Now he is facing criminal charges.
tt16369304,Get Millie Black,(2022– ),11.0,Not Certified,0 min,"Crime, Drama",0,0,Anonymous,nm0000000,"nm1478079,nm8044596,nm4771827,nm3100543","Joe Dempsie,Tamara Lawrance,Gershwyn Eustache Jnr,Nestor Aaron Absera",An ex-Scotland Yard detective returns to Kingston to work in missing persons and finds herself on a quest to solve a case that will blow her world apart.
tt0402850,The Big White,(2005),6.3,R,100 min,"Comedy, Crime, Drama","14,503",0,nm0617042,Mark Mylod,"nm0000245,nm0000610,nm0000456,nm0625789","Robin Williams,Giovanni Ribisi,Holly Hunter,Tim Blake Nelson","To remedy his financial problems, a travel agent has his eye on a frozen corpse, which just happens to be sought after by two hitmen."
tt2334896,The Dirties,(2013),6.8,Not Rated,83 min,"Crime, Drama","7,107",0,nm4798740,Matt Johnson,"nm4798740,nm5178247,nm6331196,nm6331197","Matt Johnson,Owen Williams,Padraig Singal,Ross Hill",Two best friends are filming a comedy about getting revenge on the bullies at their high school. One of them isn't joking.
tt0067409,Max and the Junkmen,(1971),7.3,Not Rated,112 min,"Crime, Drama, Romance",2682,"33,065",nm0767110,Claude Sautet,"nm0244288,nm0067571,nm0681566,nm0002769","Danielle Durou,Alain Belart,Michel Piccoli,Romy Schneider","A detective decides to go undercover and set up a group of robbers, but he may be getting too caught up in the task at hand."
tt0096259,Things Change,(1988),7.0,PG,100 min,"Comedy, Crime, Drama",3703,"3,527,886",nm0000519,David Mamet,"nm0000747,nm0001505,nm0698764,nm0426666","Don Ameche,Joe Mantegna,Robert Prosky,J.J. Johnston",Shoe-shiner Gino is hired to take the rap for a mafia murder. Two-bit gangster Jerry watches over Gino and gives him a weekend to remember.
tt14679942,Curse of the Chippendales,(2021),7.2,Not Certified,191 min,"Documentary, Crime",482,"3,527,886",Anonymous,nm0000000,"nm0967546,nm4371351,nm0578670,nm0677090","Michael Rapp,Bruce Nahin,Roger Menache,Dan Peterson",Chronicles the dark side of the 1980s all-male striptease dance troupe.
tt1381418,You May Not Kiss the Bride,(2011),5.4,PG-13,99 min,"Action, Comedy, Crime","7,073","3,527,886",nm0373154,Rob Hedden,"nm1616349,nm1897713,nm0001705,nm0002546","Dave Annable,Katharine McPhee,Rob Schneider,Mena Suvari","An unassuming pet photographer is thrown into serious action, adventure and romance when he's forced to marry a Croatian bride and spend his honeymoon at a remote tropical resort where she is kidnapped."
tt0116622,In the Blink of an Eye,(1996 TV Movie),5.5,Not Certified,90 min,"Biography, Crime, Drama",275,"3,527,886",nm0225586,Micki Dickoff,"nm0357557,nm0000211,nm0326988,nm0604742","Veronica Hamel,Mimi Rogers,Carlos Gómez,Jeffrey Dean Morgan",Hamel portrays director Dickoff who suspends her career in order to help a friend who's been in prison for quite some time in connection with a murder.
tt1264115,The Trial,(2010),5.6,PG-13,101 min,"Crime, Drama, Mystery",1536,"19,246",nm1088868,Gary Wheeler,"nm0046541,nm0136922,nm0217645,nm0245486","Larry Bagby,Clare Carey,Nikki Deloach,David Dwyer","After the horrific death of his wife and two sons, suicide seems to be the only escape for a small town attorney, until he's assigned a capital punishment case that begins to transform his life."
tt3027506,Taxi Brooklyn,(2014),6.1,Not Certified,43 min,"Action, Comedy, Crime","3,121","19,246",Anonymous,nm0000000,"nm0500200,nm1784515,nm0170357,nm0959242","Chyler Leigh,Jacky Ido,James Colby,José Zúñiga",A tough NYPD detective and a French NYC taxi driver/consultant solve cases in Brooklyn and look for her dad's killer.
tt0104627,Knight Moves,(1992),6.1,R,116 min,"Crime, Drama, Mystery",8606,"923,418",nm0770918,Carl Schenkel,"nm0000483,nm0000643,nm0928066,nm0615089","Christopher Lambert,Tom Skerritt,Codie Lucas Wilbee,Joshua Murray","During a chess tournament, grand master Peter is suspected of murdering Debi after sex. He helps the police as the murders continue."
tt3259178,Free Fall,(2014),4.5,R,90 min,"Action, Crime, Thriller","2,050","923,418",nm0015443,Malek Akkad,"nm0000665,nm1713632,nm0000532,nm0327020","D.B. Sweeney,Sarah Butler,Malcolm McDowell,Ian Gomez","An employee, working for Gault Capital in L.A, gets targeted by a ruthless assassin and locked in the elevator after she uncovers a chilling secret."
tt0153882,Witness to the Mob,(1998 TV Movie),6.7,R,124 min,"Crime, Drama","1,546","923,418",nm0642823,Thaddeus O'Sullivan,"nm0878155,nm0001744,nm0000529,nm0001820","Nicholas Turturro,Tom Sizemore,Debi Mazar,Abe Vigoda","Underboss ""The Bull"" Gravano rises through the ranks of the Gambino mob. His brutal past catches up to him when he lands behind bars and faces the life-threatening decision to turn state's evidence against his former friend, John Gotti."
tt1274295,Kaminey,(2009),7.4,Not Rated,130 min,"Action, Crime, Drama",17210,"1,286,143",nm0080235,Vishal Bhardwaj,"nm1372788,nm1231899,nm0971111,nm0837000","Shahid Kapoor,Priyanka Chopra Jonas,Deb Mukherjee,Shivkumar Subramaniam","The desperate lives of two estranged twin brothers converge over missing drugs, politics, racial prejudice, corrupt cops and an unplanned pregnancy."
tt0079115,Escape from Hell,(1980),4.8,Not Certified,93 min,"Adventure, Crime, Thriller",513,"1,286,143",nm0611652,Edoardo Mulargia,"nm0211922,nm0932954,nm0481676,nm0517075","Anthony Steffen,Ajita Wilson,Cristina Lay,Cintia Lodetti","A women's prison camp is located deep in the tropical rain forest. Sadistic guards and a warden from hell make life almost unbearable for the inmates, and any infraction of the rules is ...                See full summary »"
tt19798900,As Dusk Falls,(2022 Video Game),11.0,M,0 min,"Crime, Thriller",0,0,nm13607678,Caroline Marchal,"nm1340118,nm0675110,nm7858011,nm1017942","Elias Toufexis,Jane Perry,Jack Bandeira,Kosha Engler",As Dusk Falls is an original interactive drama from INTERIOR/NIGHT that explores the entangled lives of two families across thirty years. Starting in 1998 with a robbery-gone-wrong in small...                See full summary »
tt0217019,Sade,(2000),6.1,Not Certified,100 min,"Biography, Crime, Drama",1745,"25,113",nm0415245,Benoît Jacquot,"nm0000809,nm0219099,nm0050210,nm0171499","Daniel Auteuil,Marianne Denicourt,Jeanne Balibar,Grégoire Colin",A man prepares himself to be transferred to a detention center and rest home where he will relive one more time the highlights of his youth.
tt9074360,Trackers,(2019– ),6.4,Not Certified,60 min,"Action, Crime, Drama","1,218","25,113",Anonymous,nm0000000,"nm2033429,nm0776349,nm1035706,nm2293920","James Gracie,Sandi Schultz,Rolanda Marais,Thapelo Mokoena","Action series featuring various stories of organized crime, diamond smuggling, Black Rhinos, the CIA and terrorism in Cape Town, South Africa."
tt0060880,The Quiller Memorandum,(1966),6.3,Approved,104 min,"Crime, Drama, Mystery","3,981",0,nm0027183,Michael Anderson,"nm0001719,nm0000027,nm0001884,nm0000919","George Segal,Alec Guinness,Max von Sydow,Senta Berger","In the West Berlin of the 1960s, two British agents are killed by a Nazi group, prompting British Intelligence to dispatch agent Quiller to investigate."
tt15426228,Grendel,(2100 - ),11.0,Not Certified,0 min,"Action, Adventure, Crime",0,0,Anonymous,nm0000000,"nm5797869,nm2539870,nm5644414,nm0335073","Abubakr Ali,Julian Black Antelope,Antonio Marziale,Philip Granger","Follows a gifted fencer, writer and assassin, seeking to avenge the death of a lost love. He goes to the criminal underworld and asks himself, why beat them, when he can join them?"
tt0094021,The Squeeze,(1987),4.7,PG-13,101 min,"Action, Comedy, Crime",1207,"2,228,951",nm0002726,Roger Young,"nm0000474,nm0001044,nm0008660,nm0001900","Michael Keaton,Rae Dawn Chong,Ric Abernathy,Danny Aiello III",A mysterious black box spells danger to a con man and female detective.
tt1662546,Daddy's Girl,(II) (2018),4.6,Not Rated,81 min,"Crime, Horror, Thriller",576,"2,228,951",nm0003332,Julian Richards,"nm4728487,nm0541908,nm0571741,nm1536605","Jemma Dallender,Costas Mandylor,Britt McKillip,Jesse Moss",A young woman held captive by her stepfather becomes the focus of a female vigilante.
tt0247113,The Michael Richards Show,(2000),5.1,Not Certified,30 min,"Comedy, Crime, Mystery",334,"2,228,951",Anonymous,nm0000000,"nm0724245,nm0001137,nm0167850,nm0268424","Michael Richards,William Devane,Bill Cobbs,Amy Farrington","The show is about Vic Nardozza (Michael Richards), a lanky and bumbly P.I., working for McKay Investigative Services. Throughout the show, there are misunderstandings, screw-ups, which get ...                See full summary »"
tt3509114,Death Clique,(2014 TV Movie),5.4,TV-PG,83 min,"Crime, Drama, Mystery","1,344","2,228,951",nm0132414,Doug Campbell,"nm0940504,nm3146486,nm1943692,nm2041708","Barbara Alyn Woods,Tina Ivlev,Lexi Ainsworth,Brittany Underwood",A jealous rivalry between three high school girls leads to a shocking crime.
tt6343348, Fixer Upper Mysteries,(2017– ),6.6,Not Rated,84 min,"Crime, Drama, Mystery","1,281","2,228,951",nm0419865,Mark Jean,"nm0452962,nm0272399,nm1172442,nm0494784","Jewel,Colin Ferguson,Erin Karpluk,Ron Lea",Investigative reporter Mac buys a mansion and hires Shannon to fix it. She finds her friend's uncle dead in his house. The police calls it an accident. Shannon investigates. Mac helps.
tt0069806,The Blue Knight,(1973 TV Movie),7.1,Not Certified,240 min,"Action, Crime, Drama",570,"2,228,951",nm0125111,Robert Butler,"nm0000034,nm0001665,nm0764134,nm0000385","William Holden,Lee Remick,Joe Santos,Sam Elliott","Bumper Morgan is a veteran Los Angeles Police Department street cop. He is due to retire after twenty years on the job, but is not letting up on the criminal element on his beat."
tt0115323,Profit,(1996–1997),8.6,Not Certified,90 min,"Crime, Drama","2,021","2,228,951",Anonymous,nm0000000,"nm0664499,nm0201574,nm0089408,nm0350304","Adrian Pasdar,Lisa Darr,Lisa Blount,Jack Gwaltney","Jim Profit works for a multinational company and isn't above using any means necessary to get ahead, which includes bribery, blackmail, intimidation, extortion, and even murder. Everyone at...                See full summary »"
